390, 1.74177e-008, -4.704, 15
391, 1.74177e-008, -4.704, 20
392, 1.74177e-008, -4.704, 25
393, 1.74177e-008, -4.704, 30
394, 1.74177e-008, -4.704, 35
395, 1.74177e-008, -4.704, 40
396, 1.74177e-008, -4.704, 45
397, 1.74177e-008, -4.704, 50
398, 1.74177e-008, -4.704, 55
399, 1.74177e-008, -4.704, 60
400, 1.74177e-008, -4.454, 65
401, 1.74177e-008, -4.204, 70
402, 1.74177e-008, -3.954, 75
403, 1.74177e-008, -3.704, 80
404, 1.74177e-008, -3.454, 85
405, 1.74177e-008, -3.204, 90
406, 1.74177e-008, -2.954, 95
407, 1.74177e-008, -2.704, 100
408, 1.74177e-008, -2.454, 105
409, 1.74177e-008, -2.204, 110
410, 1.74177e-008, -1.954, 115
411, 1.74177e-008, -1.704, 120
412, 1.74177e-008, -1.454, 125
413, 1.74177e-008, -1.204, 130
414, 1.74177e-008, -0.954, 135
415, 1.74177e-008, -0.704, 140
416, 1.74177e-008, -0.454, 145
417, 1.74177e-008, -0.204, 150
418, 1.74177e-008, 0.0459999, 155
419, 1.74177e-008, 0.296, 160
420, 1.74177e-008, 0.546, 165
421, 1.74177e-008, 0.796, 170
422, 1.74177e-008, 1.046, 175
423, 1.74177e-008, 1.296, 180
424, 1.74177e-008, 1.546, 185
425, 1.74177e-008, 1.546, 190
426, 1.74177e-008, 1.546, 195
427, 1.74177e-008, 1.546, 200
428, 1.74177e-008, 1.546, 205
429, 1.74177e-008, 1.546, 210
430, 1.74177e-008, 1.546, 215
431, 1.74177e-008, 1.546, 220
432, 1.74177e-008, 1.546, 225
433, 1.74177e-008, 1.546, 230
434, 1.74177e-008, 1.546, 235
435, 1.74177e-008, 1.296, 240
436, 1.74177e-008, 1.046, 245
437, 1.74177e-008, 0.796, 250
438, 1.74177e-008, 0.546, 255
439, 1.74177e-008, 0.296, 260
440, 1.74177e-008, 0.0459999, 265
441, 1.74177e-008, -0.204, 270
442, 1.74177e-008, -0.454, 275
443, 1.74177e-008, -0.704, 280
444, 1.74177e-008, -0.954, 285
445, 1.74177e-008, -1.204, 290
446, 1.74177e-008, -1.454, 295
447, 1.74177e-008, -1.704, 300
448, 1.74177e-008, -1.954, 305
449, 1.74177e-008, -2.204, 310
450, 1.74177e-008, -2.454, 315
451, 1.74177e-008, -2.704, 320
452, 1.74177e-008, -2.954, 325
453, 1.74177e-008, -3.204, 330
454, 1.74177e-008, -3.454, 335
455, 1.74177e-008, -3.704, 340
456, 1.74177e-008, -3.954, 345
457, 1.74177e-008, -4.204, 350
458, 1.74177e-008, -4.454, 355
459, 1.74177e-008, -4.704, 360
460, 1.74177e-008, -4.704, 365
461, 1.74177e-008, -4.704, 370
462, 1.74177e-008, -4.704, 375
463, 1.74177e-008, -4.704, 380
464, 1.74177e-008, -4.704, 385
465, 1.74177e-008, -4.704, 390
466, 1.74177e-008, -4.704, 395
467, 1.74177e-008, -4.704, 400
468, 1.74177e-008, -4.704, 405
469, 1.74177e-008, -4.704, 410
470, 1.74177e-008, -4.704, 415
471, 47.206, 0.427758, 420
472, 48.8341, 1.46193, 420
473, 49.8682, 3.09001, 420
474, 54.1698, 1.29309, 420
475, 52.1627, -1.86669, 420
476, 49.0029, -3.87381, 420
477, 50.296, 5, 5
478, 50.296, 5, 10
479, 50.296, 5, 15
480, 50.296, 5, 20
481, 50.296, 5, 25
482, 50.296, 5, 30
483, 50.296, 5, 35
484, 50.296, 5, 40
485, 50.296, 5, 45
486, 50.296, 5, 50
487, 50.296, 5, 55
488, 50.296, 5, 60
489, 50.046, 5.25, 65
490, 49.796, 5.5, 70
491, 49.546, 5.75, 75
492, 49.296, 6, 80
493, 49.046, 6.25, 85
494, 48.796, 6.5, 90
495, 48.546, 6.75, 95
496, 48.296, 7, 100
497, 48.046, 7.25, 105
498, 47.796, 7.5, 110
499, 47.546, 7.75, 115
500, 47.296, 8, 120
501, 47.046, 8.25, 125
502, 46.796, 8.5, 130
503, 46.546, 8.75, 135
504, 46.296, 9, 140
505, 46.046, 9.25, 145
506, 45.796, 9.5, 150
507, 45.546, 9.75, 155
508, 45.296, 10, 160
509, 45.046, 10.25, 165
510, 44.796, 10.5, 170
511, 44.546, 10.75, 175
512, 44.296, 11, 180
513, 44.046, 11.25, 185
514, 44.046, 11.25, 190
515, 44.046, 11.25, 195
516, 44.046, 11.25, 200
517, 44.046, 11.25, 205
518, 44.046, 11.25, 210
519, 44.046, 11.25, 215
520, 44.046, 11.25, 220
521, 44.046, 11.25, 225
522, 44.046, 11.25, 230
523, 44.046, 11.25, 235
524, 44.296, 11, 240
525, 44.546, 10.75, 245
526, 44.796, 10.5, 250
527, 45.046, 10.25, 255
528, 45.296, 10, 260
529, 45.546, 9.75, 265
530, 45.796, 9.5, 270
531, 46.046, 9.25, 275
532, 46.296, 9, 280
533, 46.546, 8.75, 285
534, 46.796, 8.5, 290
535, 47.046, 8.25, 295
536, 47.296, 8, 300
537, 47.546, 7.75, 305
538, 47.796, 7.5, 310
539, 48.046, 7.25, 315
540, 48.296, 7, 320
541, 48.546, 6.75, 325
542, 48.796, 6.5, 330
543, 49.046, 6.25, 335
544, 49.296, 6, 340
545, 49.546, 5.75, 345
546, 49.796, 5.5, 350
547, 50.046, 5.25, 355
548, 50.296, 5, 360
549, 50.296, 5, 365
550, 50.296, 5, 370
551, 50.296, 5, 375
552, 50.296, 5, 380
553, 50.296, 5, 385
554, 50.296, 5, 390
555, 50.296, 5, 395
556, 50.296, 5, 400
557, 50.296, 5, 405
558, 50.296, 5, 410
559, 50.296, 5, 415
560, 55, 5, 5
561, 55, 5, 10
562, 55, 5, 15
563, 55, 5, 20
564, 55, 5, 25
565, 55, 5, 30
566, 55, 5, 35
567, 55, 5, 40
568, 55, 5, 45
569, 55, 5, 50
570, 55, 5, 55
571, 55, 5, 60
572, 54.75, 5.25, 65
573, 54.5, 5.5, 70
574, 54.25, 5.75, 75
575, 54, 6, 80
576, 53.75, 6.25, 85
577, 53.5, 6.5, 90
578, 53.25, 6.75, 95
579, 53, 7, 100
580, 52.75, 7.25, 105
581, 52.5, 7.5, 110
582, 52.25, 7.75, 115
583, 52, 8, 120
584, 51.75, 8.25, 125
585, 51.5, 8.5, 130
586, 51.25, 8.75, 135
587, 51, 9, 140
588, 50.75, 9.25, 145
589, 50.5, 9.5, 150
590, 50.25, 9.75, 155
591, 50, 10, 160
592, 49.75, 10.25, 165
593, 49.5, 10.5, 170
594, 49.25, 10.75, 175
595, 49, 11, 180
596, 48.75, 11.25, 185
597, 48.75, 11.25, 190
598, 48.75, 11.25, 195
599, 48.75, 11.25, 200
600, 48.75, 11.25, 205
601, 48.75, 11.25, 210
602, 48.75, 11.25, 215
603, 48.75, 11.25, 220
604, 48.75, 11.25, 225
605, 48.75, 11.25, 230
606, 48.75, 11.25, 235
607, 49, 11, 240
608, 49.25, 10.75, 245
609, 49.5, 10.5, 250
610, 49.75, 10.25, 255
611, 50, 10, 260
612, 50.25, 9.75, 265
613, 50.5, 9.5, 270
614, 50.75, 9.25, 275
615, 51, 9, 280
616, 51.25, 8.75, 285
617, 51.5, 8.5, 290
618, 51.75, 8.25, 295
619, 52, 8, 300
620, 52.25, 7.75, 305
621, 52.5, 7.5, 310
622, 52.75, 7.25, 315
623, 53, 7, 320
624, 53.25, 6.75, 325
625, 53.5, 6.5, 330
626, 53.75, 6.25, 335
627, 54, 6, 340
628, 54.25, 5.75, 345
629, 54.5, 5.5, 350
630, 54.75, 5.25, 355
631, 55, 5, 360
632, 55, 5, 365
633, 55, 5, 370
634, 55, 5, 375
635, 55, 5, 380
636, 55, 5, 385
637, 55, 5, 390
638, 55, 5, 395
639, 55, 5, 400
640, 55, 5, 405
641, 55, 5, 410
642, 55, 5, 415
643, 50.296, 10, 420
644, 50.296, 15, 420
645, 50.296, 20, 420
646, 50.296, 25, 420
647, 50.296, 30, 420
648, 50.296, 35, 420
649, 50.296, 40, 420
650, 50.296, 45, 420
651, 50.296, 50, 420
652, 50.296, 55, 420
653, 50.296, 60, 420
654, 50.296, 65, 420
655, 50.296, 70, 420
656, 50.296, 75, 420
657, 50.296, 80, 420
658, 50.296, 85, 420
659, 50.296, 90, 420
660, 50.296, 95, 420
661, 50.296, 100, 420
662, 50.296, 105, 420
663, 50.296, 110, 420
664, 50.296, 115, 420
665, 50.296, 120, 420
666, 50.296, 125, 420
667, 50.296, 130, 420
668, 50.296, 135, 420
669, 50.296, 140, 420
670, 55, 140, 420
671, 55, 135, 420
672, 55, 130, 420
673, 55, 125, 420
674, 55, 120, 420
675, 55, 115, 420
676, 55, 110, 420
677, 55, 105, 420
678, 55, 100, 420
679, 55, 95, 420
680, 55, 90, 420
681, 55, 85, 420
682, 55, 80, 420
683, 55, 75, 420
684, 55, 70, 420
685, 55, 65, 420
686, 55, 60, 420
687, 55, 55, 420
688, 55, 50, 420
689, 55, 45, 420
690, 55, 40, 420
691, 55, 35, 420
692, 55, 30, 420
693, 55, 25, 420
694, 55, 20, 420
695, 55, 15, 420
696, 55, 10, 420
697, 50.296, 145, 5
698, 50.296, 145, 10
699, 50.296, 145, 15
700, 50.296, 145, 20
701, 50.296, 145, 25
702, 50.296, 145, 30
703, 50.296, 145, 35
704, 50.296, 145, 40
705, 50.296, 145, 45
706, 50.296, 145, 50
707, 50.296, 145, 55
708, 50.296, 145, 60
709, 50.046, 144.75, 65
710, 49.796, 144.5, 70
711, 49.546, 144.25, 75
712, 49.296, 144, 80
713, 49.046, 143.75, 85
714, 48.796, 143.5, 90
715, 48.546, 143.25, 95
716, 48.296, 143, 100
717, 48.046, 142.75, 105
718, 47.796, 142.5, 110
719, 47.546, 142.25, 115
720, 47.296, 142, 120
721, 47.046, 141.75, 125
722, 46.796, 141.5, 130
723, 46.546, 141.25, 135
724, 46.296, 141, 140
725, 46.046, 140.75, 145
726, 45.796, 140.5, 150
727, 45.546, 140.25, 155
728, 45.296, 140, 160
729, 45.046, 139.75, 165
730, 44.796, 139.5, 170
731, 44.546, 139.25, 175
732, 44.296, 139, 180
733, 44.046, 138.75, 185
734, 44.046, 138.75, 190
735, 44.046, 138.75, 195
736, 44.046, 138.75, 200
737, 44.046, 138.75, 205
738, 44.046, 138.75, 210
739, 44.046, 138.75, 215
740, 44.046, 138.75, 220
741, 44.046, 138.75, 225
742, 44.046, 138.75, 230
743, 44.046, 138.75, 235
744, 44.296, 139, 240
745, 44.546, 139.25, 245
746, 44.796, 139.5, 250
747, 45.046, 139.75, 255
748, 45.296, 140, 260
749, 45.546, 140.25, 265
750, 45.796, 140.5, 270
751, 46.046, 140.75, 275
752, 46.296, 141, 280
753, 46.546, 141.25, 285
754, 46.796, 141.5, 290
755, 47.046, 141.75, 295
756, 47.296, 142, 300
757, 47.546, 142.25, 305
758, 47.796, 142.5, 310
759, 48.046, 142.75, 315
760, 48.296, 143, 320
761, 48.546, 143.25, 325
762, 48.796, 143.5, 330
763, 49.046, 143.75, 335
764, 49.296, 144, 340
765, 49.546, 144.25, 345
766, 49.796, 144.5, 350
767, 50.046, 144.75, 355
768, 50.296, 145, 360
769, 50.296, 145, 365
770, 50.296, 145, 370
771, 50.296, 145, 375
772, 50.296, 145, 380
773, 50.296, 145, 385
774, 50.296, 145, 390
775, 50.296, 145, 395
776, 50.296, 145, 400
777, 50.296, 145, 405
778, 50.296, 145, 410
779, 50.296, 145, 415
780, 55, 145, 5
781, 55, 145, 10
782, 55, 145, 15
783, 55, 145, 20
784, 55, 145, 25
785, 55, 145, 30
786, 55, 145, 35
787, 55, 145, 40
788, 55, 145, 45
789, 55, 145, 50
790, 55, 145, 55
791, 55, 145, 60
792, 54.75, 144.75, 65
793, 54.5, 144.5, 70
794, 54.25, 144.25, 75
795, 54, 144, 80
796, 53.75, 143.75, 85
797, 53.5, 143.5, 90
798, 53.25, 143.25, 95
799, 53, 143, 100
800, 52.75, 142.75, 105
801, 52.5, 142.5, 110
802, 52.25, 142.25, 115
803, 52, 142, 120
804, 51.75, 141.75, 125
805, 51.5, 141.5, 130
806, 51.25, 141.25, 135
807, 51, 141, 140
808, 50.75, 140.75, 145
809, 50.5, 140.5, 150
810, 50.25, 140.25, 155
811, 50, 140, 160
812, 49.75, 139.75, 165
813, 49.5, 139.5, 170
814, 49.25, 139.25, 175
815, 49, 139, 180
816, 48.75, 138.75, 185
817, 48.75, 138.75, 190
818, 48.75, 138.75, 195
819, 48.75, 138.75, 200
820, 48.75, 138.75, 205
821, 48.75, 138.75, 210
822, 48.75, 138.75, 215
823, 48.75, 138.75, 220
824, 48.75, 138.75, 225
825, 48.75, 138.75, 230
826, 48.75, 138.75, 235
827, 49, 139, 240
828, 49.25, 139.25, 245
829, 49.5, 139.5, 250
830, 49.75, 139.75, 255
831, 50, 140, 260
832, 50.25, 140.25, 265
833, 50.5, 140.5, 270
834, 50.75, 140.75, 275
835, 51, 141, 280
836, 51.25, 141.25, 285
837, 51.5, 141.5, 290
838, 51.75, 141.75, 295
839, 52, 142, 300
840, 52.25, 142.25, 305
841, 52.5, 142.5, 310
842, 52.75, 142.75, 315
843, 53, 143, 320
844, 53.25, 143.25, 325
845, 53.5, 143.5, 330
846, 53.75, 143.75, 335
847, 54, 144, 340
848, 54.25, 144.25, 345
849, 54.5, 144.5, 350
850, 54.75, 144.75, 355
851, 55, 145, 360
852, 55, 145, 365
853, 55, 145, 370
854, 55, 145, 375
855, 55, 145, 380
856, 55, 145, 385
857, 55, 145, 390
858, 55, 145, 395
859, 55, 145, 400
860, 55, 145, 405
861, 55, 145, 410
862, 55, 145, 415
863, 49.8682, 146.91, 420
864, 48.8341, 148.538, 420
865, 47.206, 149.572, 420
866, 49.0029, 153.874, 420
867, 52.1627, 151.867, 420
868, 54.1698, 148.707, 420
869, 45.296, 150, 5
870, 45.296, 150, 10
871, 45.296, 150, 15
872, 45.296, 150, 20
873, 45.296, 150, 25
874, 45.296, 150, 30
875, 45.296, 150, 35
876, 45.296, 150, 40
877, 45.296, 150, 45
878, 45.296, 150, 50
879, 45.296, 150, 55
880, 45.296, 150, 60
881, 45.046, 149.75, 65
882, 44.796, 149.5, 70
883, 44.546, 149.25, 75
884, 44.296, 149, 80
885, 44.046, 148.75, 85
886, 43.796, 148.5, 90
887, 43.546, 148.25, 95
888, 43.296, 148, 100
889, 43.046, 147.75, 105
890, 42.796, 147.5, 110
891, 42.546, 147.25, 115
892, 42.296, 147, 120
893, 42.046, 146.75, 125
894, 41.796, 146.5, 130
895, 41.546, 146.25, 135
896, 41.296, 146, 140
897, 41.046, 145.75, 145
898, 40.796, 145.5, 150
899, 40.546, 145.25, 155
900, 40.296, 145, 160
901, 40.046, 144.75, 165
902, 39.796, 144.5, 170
903, 39.546, 144.25, 175
904, 39.296, 144, 180
905, 39.046, 143.75, 185
906, 39.046, 143.75, 190
907, 39.046, 143.75, 195
908, 39.046, 143.75, 200
909, 39.046, 143.75, 205
910, 39.046, 143.75, 210
911, 39.046, 143.75, 215
912, 39.046, 143.75, 220
913, 39.046, 143.75, 225
914, 39.046, 143.75, 230
915, 39.046, 143.75, 235
916, 39.296, 144, 240
917, 39.546, 144.25, 245
918, 39.796, 144.5, 250
919, 40.046, 144.75, 255
920, 40.296, 145, 260
921, 40.546, 145.25, 265
922, 40.796, 145.5, 270
923, 41.046, 145.75, 275
924, 41.296, 146, 280
925, 41.546, 146.25, 285
926, 41.796, 146.5, 290
927, 42.046, 146.75, 295
928, 42.296, 147, 300
929, 42.546, 147.25, 305
930, 42.796, 147.5, 310
931, 43.046, 147.75, 315
